ID,SourceName,CODICE_COMMITTENTE,ALIQUOTA_IVA,DATA,P_IVA,UNITAMISURA,IMPORTO_TOTALE_DOCUMENTO,NUMERO,TIPO_DOCUMENTO,RAGIONE_SOCIALE,SEDE_INDIRIZZO_CESSIONARIO,QUANTITA,DESCRIZIONE,IMPONIBILE_IMPORTO,PREZZO_UNITARIO,CATEGORIA,MACRO_CATEGORIA
4714,IT04157540966_6t232,09247360960,22,2024-07-23,02827030962,,240.13,6t232,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,CL50 ACQUA NAT.S.BENEDET.PET,3.36,3.36,Food,Costi Variabili
4715,IT04157540966_6t232,09247360960,22,2024-07-23,02827030962,,240.13,6t232,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,CL50 ACQUA NAT.S.BENEDET.PET,3.36,3.36,Food,Costi Variabili
4716,IT04157540966_6t232,09247360960,22,2024-07-23,02827030962,,240.13,6t232,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,CL50 ACQUA FRIZ.S.BENEDET.PET,3.36,3.36,Food,Costi Variabili
4717,IT04157540966_6t232,09247360960,22,2024-07-23,02827030962,,240.13,6t232,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,CL50 ACQUA FRIZ.S.BENEDET.PET,3.36,3.36,Food,Costi Variabili
4718,IT04157540966_6t232,09247360960,4,2024-07-23,02827030962,,240.13,6t232,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,3.6,POMO.MIX PAD (IT I),21.56,5.99,Food,Costi Variabili
4719,IT04157540966_6t232,09247360960,22,2024-07-23,02827030962,,240.13,6t232,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,MT200 CARTA IG.MINIJUMBO ARO,15.54,15.54,Food,Costi Variabili
4720,IT04157540966_704xn,09247360960,10,2024-07-30,02827030962,,127.34,704xn,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,G150X8 BURGER SCOTTONA UNIKA,14.99,14.99,Food,Costi Variabili
4721,IT04157540966_704xn,09247360960,10,2024-07-30,02827030962,,127.34,704xn,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,G500  RITAGLI SALMONE AFFUMIC.,6.08,6.08,Food,Costi Variabili
4722,IT04157540966_704xn,09247360960,4,2024-07-30,02827030962,,127.34,704xn,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,0.972,"PECORINO STAG GROT SV KG1,8CA*",17.5,18.0,Food,Costi Variabili
4723,IT04157540966_704xn,09247360960,4,2024-07-30,02827030962,,127.34,704xn,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,G800 40 FETTINE CHEDDAR WELC,5.98,5.98,Food,Costi Variabili
4724,IT04157540966_704xn,09247360960,22,2024-07-30,02827030962,,127.34,704xn,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,500SPIEDINI BAMBU GOLF 15CM MP,4.67,4.67,Food,Costi Variabili
4725,IT04157540966_704xn,09247360960,22,2024-07-30,02827030962,,127.34,704xn,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,"50PZ L1,2 TAKEAW. BOX. COMP MP",14.11,14.11,Food,Costi Variabili
4726,IT04157540966_704xn,09247360960,22,2024-07-30,02827030962,,127.34,704xn,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,BOBINA BRICO 500 STRAPPI ARO,5.98,5.98,Food,Costi Variabili
4727,IT04157540966_704xn,09247360960,22,2024-07-30,02827030962,,127.34,704xn,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,BOBINA BRICO 500 STRAPPI ARO,5.98,5.98,Food,Costi Variabili
4728,IT04157540966_704xn,09247360960,22,2024-07-30,02827030962,,127.34,704xn,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,CL50 ACQUA NAT.S.BENEDET.PET,3.84,3.84,Food,Costi Variabili
4729,IT04157540966_704xn,09247360960,22,2024-07-30,02827030962,,127.34,704xn,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,CL50 ACQUA NAT.S.BENEDET.PET,3.84,3.84,Food,Costi Variabili
4730,IT04157540966_704xn,09247360960,4,2024-07-30,02827030962,,127.34,704xn,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,G100X8 BURRATA MC,11.09,11.09,Food,Costi Variabili
4731,IT04157540966_704xn,09247360960,10,2024-07-30,02827030962,,127.34,704xn,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,5.0,G500 CHIPS TRASPARENTI PAI,19.4,3.88,Food,Costi Variabili
4732,IT04355200967_02HYE,09247360960,22,2024-07-01,04355200967,NUMERO,125.66,vzjfd86527,TD01,TECNOGAS SRL,"VIA STENDHAL, 30",1.0,Bombola Aligal 1 ALI lt.14,45.0,45.0,Attrezzature Sala,Altri Costi Fissi
4733,IT04355200967_02HYE,09247360960,22,2024-07-01,04355200967,NUMERO,125.66,vzjfd86527,TD01,TECNOGAS SRL,"VIA STENDHAL, 30",1.0,Messa disposizione bombole,38.0,38.0,Attrezzature Sala,Altri Costi Fissi
4734,IT04355200967_02HYE,09247360960,22,2024-07-01,04355200967,NUMERO,125.66,vzjfd86527,TD01,TECNOGAS SRL,"VIA STENDHAL, 30",1.0,TRASPORTO CAD.,14.5,14.5,Attrezzature Sala,Altri Costi Fissi
4735,IT04355200967_02HYE,09247360960,22,2024-07-01,04355200967,NUMERO,125.66,vzjfd86527,TD01,TECNOGAS SRL,"VIA STENDHAL, 30",1.0,ADR QUOTA HMF GAS CONDIZIONATI CAD.,5.5,5.5,Attrezzature Sala,Altri Costi Fissi
4736,IT04355200967_02IKS,09247360960,22,2024-07-24,04355200967,NUMERO,107.36,vzjfd87253,TD01,TECNOGAS SRL,"VIA STENDHAL, 30",1.0,Bombola Aligal 1 ALI lt.14,45.0,45.0,Attrezzature Sala,Altri Costi Fissi
4737,IT04355200967_02IKS,09247360960,22,2024-07-24,04355200967,NUMERO,107.36,vzjfd87253,TD01,TECNOGAS SRL,"VIA STENDHAL, 30",1.0,TRASPORTO CAD.,14.5,14.5,Attrezzature Sala,Altri Costi Fissi
4738,IT04355200967_02IKS,09247360960,22,2024-07-24,04355200967,NUMERO,107.36,vzjfd87253,TD01,TECNOGAS SRL,"VIA STENDHAL, 30",1.0,ADR QUOTA HMF GAS CONDIZIONATI CAD.,5.5,5.5,Attrezzature Sala,Altri Costi Fissi
4739,IT04355200967_02IKS,09247360960,22,2024-07-24,04355200967,NUMERO,107.36,vzjfd87253,TD01,TECNOGAS SRL,"VIA STENDHAL, 30",1.0,Messa disposizione bombole,23.0,23.0,Attrezzature Sala,Altri Costi Fissi
4740,IT0526289001424212_CCF55,09247360960,22,2024-07-30,07516911000,,21.0,D0240730,TD01,AUTOSTRADE PER L'ITALIA S.P.A.,VIA ENRICO STENDHAL   30,,PEDAGGI AUTOSTRADALI,17.21,17.21,Rappresentanza,Altri Costi Fissi
4741,IT079452110067SLZ9_N4DM3,09247360960,4,2024-07-31,07551030963,,51.38,99,TD01,YALTA SRL,VIA STENDHAL 30,1.0,FORMAGGI,49.403847,49.403847,Food,Costi Variabili
4742,IT0995751096000lyr_bos2v,09247360960,22,2024-07-18,09957510960,KWH,43.9,4658428,TD01,BE CHARGE S.R.L.,VIA STENDHAL,51.64,"Sessione di ricarica in Esselunga - Via Giorgio Washington, 53, Milano da 2024-07-18 14:34 a 2024-07-18 15:43 (W000026-2)",35.98,0.696693,Carburante,Costi Variabili
4743,IT0995751096000lz7_8mn8h,09247360960,22,2024-07-29,09957510960,KWH,11.77,4690889,TD01,BE CHARGE S.R.L.,VIA STENDHAL,14.9,"Sessione di ricarica in Via Luigi Pirandello, 20144 Milano MI, Italia da 29/07/2024 12:53 a 29/07/2024 17:04 (1661)",9.65,0.647651,Carburante,Costi Variabili
4744,IT10194900964_00BMR,09247360960,4,2024-07-31,10194900964,,72.0,2150,TD01,BAGUETTE S.R.L.,"VIA STENDHAL ENRICO, 30",1.0,RIEPILOGO MENSILE,23.07692,23.07692,Food,Costi Variabili
4745,IT10194900964_00BMR,09247360960,4,2024-07-31,10194900964,,72.0,2150,TD01,BAGUETTE S.R.L.,"VIA STENDHAL ENRICO, 30",1.0,RIEPILOGO MENSILE,23.07692,23.07692,Food,Costi Variabili
4746,IT10194900964_00BMR,09247360960,4,2024-07-31,10194900964,,72.0,2150,TD01,BAGUETTE S.R.L.,"VIA STENDHAL ENRICO, 30",1.0,RIEPILOGO MENSILE,23.07692,23.07692,Food,Costi Variabili
4747,IT12277900960_HV1OF,09247360960,22,2024-07-02,12277900960,PZ,6.58,49540198GA,TD01,CAMMISCIA SRL,via stendhal 30,1.0,BIRRA NASTRO AZZURRA ZERO 33X3,2.7,2.7,Food,Costi Variabili
4748,IT12277900960_HV1OF,09247360960,22,2024-07-02,12277900960,PZ,6.58,49540198GA,TD01,CAMMISCIA SRL,via stendhal 30,1.0,BIRRA NASTRO AZZURRA ZERO 33X3,2.7,2.7,Food,Costi Variabili
4749,IT12277900960_HV1OP,09247360960,4,2024-07-03,12277900960,PZ,8.83,49540201GA,TD01,CAMMISCIA SRL,via stendhal 30,1.0,SPALMABILE NUVOLA SANTA LUCIA,2.45,2.45,Food,Costi Variabili
4750,IT12277900960_HV1OP,09247360960,10,2024-07-03,12277900960,PZ,8.83,49540201GA,TD01,CAMMISCIA SRL,via stendhal 30,1.0,Peperoni Grigliati,2.72,2.72,Food,Costi Variabili
4751,IT12277900960_HV1OP,09247360960,10,2024-07-03,12277900960,PZ,8.83,49540201GA,TD01,CAMMISCIA SRL,via stendhal 30,1.0,SGOMBRI GRIGL RIOMARE,2.99,2.99,Food,Costi Variabili
4752,IT12277900960_HV1PX,09247360960,10,2024-07-05,12277900960,PZ,2.78,49540210GA,TD01,CAMMISCIA SRL,via stendhal 30,1.0,MENTA T V GR 20,1.26,1.26,Food,Costi Variabili
4753,IT12277900960_HV1PX,09247360960,10,2024-07-05,12277900960,PZ,2.78,49540210GA,TD01,CAMMISCIA SRL,via stendhal 30,1.0,MENTA T V GR 20,1.26,1.26,Food,Costi Variabili
4754,IT12277900960_HV1Q0,09247360960,22,2024-07-09,12277900960,PZ,7.63,49540213GA,TD01,CAMMISCIA SRL,via stendhal 30,1.0,PAVIM  LAVANDA FABULOSO,2.61,2.61,Food,Costi Variabili
4755,IT12277900960_HV1Q0,09247360960,22,2024-07-09,12277900960,PZ,7.63,49540213GA,TD01,CAMMISCIA SRL,via stendhal 30,1.0,LYSOFORM PAVIMENTI CLASSICO,2.66,2.66,Food,Costi Variabili
4756,IT12277900960_HV1Q0,09247360960,22,2024-07-09,12277900960,PZ,7.63,49540213GA,TD01,CAMMISCIA SRL,via stendhal 30,1.0,Ortofrutta,0.98,0.98,Food,Costi Variabili
4757,IT12277900960_HV1Q7,09247360960,4,2024-07-10,12277900960,PZ,4.37,49540220GA,TD01,CAMMISCIA SRL,via stendhal 30,1.0,LATTE UHT INT  1 LT CARREFOUR,1.24,1.24,Food,Costi Variabili
4758,IT12277900960_HV1Q7,09247360960,10,2024-07-10,12277900960,PZ,4.37,49540220GA,TD01,CAMMISCIA SRL,via stendhal 30,1.0,MENTA T V GR 20,1.26,1.26,Food,Costi Variabili
4759,IT12277900960_HV1Q7,09247360960,5,2024-07-10,12277900960,PZ,4.37,49540220GA,TD01,CAMMISCIA SRL,via stendhal 30,1.0,BASILICO T V  GR30,1.61,1.61,Food,Costi Variabili
4760,IT12277900960_HV1QC,09247360960,4,2024-07-10,12277900960,PZ,3.84,49540225GA,TD01,CAMMISCIA SRL,via stendhal 30,3.0,POMOD  DATTERINO GR250 SIMPL,3.69,1.23,Food,Costi Variabili
4761,IT12277900960_HV1SA,09247360960,22,2024-07-31,12277900960,PZ,2.99,49540270GA,TD01,CAMMISCIA SRL,via stendhal 30,1.0,SPRAY STRISCIANTI CRF,2.45,2.45,Food,Costi Variabili
4762,IT12277900960_HV1SU,09247360960,22,2024-07-31,12277900960,PZ,5.74,49540271GA,TD01,CAMMISCIA SRL,via stendhal 30,1.0,PAVIM  LAVANDA FABULOSO,2.61,2.61,Food,Costi Variabili
4763,IT12277900960_HV1SU,09247360960,22,2024-07-31,12277900960,PZ,5.74,49540271GA,TD01,CAMMISCIA SRL,via stendhal 30,1.0,GLADE ASSORBIODORI LAVANDA,2.09,2.09,Food,Costi Variabili
4764,IT12549080153_21ZEW,09247360960,22,2024-07-08,12549080153,,675.88,a1985617-9,TD01,VOLKSWAGEN LEASING GMBH,VIA STENDHAL ENRICO 30,,Canone noleggio,465.0,465.0,Automezzi,Altri Costi Fissi
4765,IT12549080153_21ZEW,09247360960,22,2024-07-08,12549080153,,675.88,a1985617-9,TD01,VOLKSWAGEN LEASING GMBH,VIA STENDHAL ENRICO 30,,Canone assistenza operativa,89.0,89.0,Automezzi,Altri Costi Fissi
4766,NL10209790152_GJxWu,09247360960,22,2024-07-05,06433300966,n,300.34,471254,TD01,MILANOVINO S.R.L.,VIA STENDHAL 30,24.0,LA FARRA - PROSECCO DOC TREVISO EXTRA DRY,132.7,5.7,Beverage,Costi Variabili
4767,NL10209790152_GJxWu,09247360960,22,2024-07-05,06433300966,n,300.34,471254,TD01,MILANOVINO S.R.L.,VIA STENDHAL 30,6.0,"I STEFANINI - SOAVE DOC ""IL SELESE""",27.35,4.7,Beverage,Costi Variabili
4768,NL10209790152_GJxWu,09247360960,22,2024-07-05,06433300966,n,300.34,471254,TD01,MILANOVINO S.R.L.,VIA STENDHAL 30,6.0,ALESSANDRO DI CAMPOREALE - GRILLO bio,53.54,9.2,Beverage,Costi Variabili
4769,NL10209790152_GJxWu,09247360960,22,2024-07-05,06433300966,n,300.34,471254,TD01,MILANOVINO S.R.L.,VIA STENDHAL 30,6.0,"DI SANTE - ROSATO MARCHE ""ILLA"" bio",32.59,5.6,Beverage,Costi Variabili
4770,NL10209790152_GJxWu,09247360960,22,2024-07-05,06433300966,,300.34,471254,TD01,MILANOVINO S.R.L.,VIA STENDHAL 30,,Riga ausiliaria contenente informazioni tecniche e aggiuntive del documento,0.0,0.0,Beverage,Costi Variabili
4771,NL10209790152_GZ9xp,09247360960,22,2024-07-31,06433300966,n,483.12,483803,TD01,MILANOVINO S.R.L.,VIA STENDHAL 30,12.0,FONTANACOTA - PIGATO,115.2,9.6,Beverage,Costi Variabili
4772,NL10209790152_GZ9xp,09247360960,22,2024-07-31,06433300966,n,483.12,483803,TD01,MILANOVINO S.R.L.,VIA STENDHAL 30,12.0,ANTONUTTI - RIBOLLA GIALLA IGT VENEZIA GIULIA,72.0,6.0,Beverage,Costi Variabili
4773,NL10209790152_GZ9xp,09247360960,22,2024-07-31,06433300966,n,483.12,483803,TD01,MILANOVINO S.R.L.,VIA STENDHAL 30,24.0,LA FARRA - PROSECCO DOC TREVISO EXTRA DRY,136.8,5.7,Beverage,Costi Variabili
4774,NL10209790152_GZ9xp,09247360960,22,2024-07-31,06433300966,n,483.12,483803,TD01,MILANOVINO S.R.L.,VIA STENDHAL 30,12.0,ANTONUTTI - RIBOLLA GIALLA IGT VENEZIA GIULIA,72.0,6.0,Beverage,Costi Variabili
4775,NL10209790152_GZ9xp,09247360960,22,2024-07-31,06433300966,,483.12,483803,TD01,MILANOVINO S.R.L.,VIA STENDHAL 30,,Riga ausiliaria contenente informazioni tecniche e aggiuntive del documento,0.0,0.0,Beverage,Costi Variabili
4776,IT01228510416_BIG,09247360960,22,2024-07-23,01228510416,PZ,287.07,IMA0174332,TD01,Caffe' Pascucci Torrefazione S.p.a.,VIA STENDHAL 30,24.0,CAPS CAFFE' MILD PROFESSIONAL PLUS 25 pz,235.296,10.32,Caffè,Costi Variabili
4777,IT01378570350_hqT5O,09247360960,10,2024-07-06,04916380159,Num.,32.93,2223621379,TD01,Esselunga S.p.A.   ,VIA STENDHAL 30,6.0,BATTUTA FASSONE-GR  160,27.22,4.536667,Food,Costi Variabili
4778,IT01378570350_hqT5O,09247360960,22,2024-07-06,04916380159,Num.,32.93,2223621379,TD01,Esselunga S.p.A.   ,VIA STENDHAL 30,1.0,FORST 0.0-CL   99,2.45,2.45,Food,Costi Variabili
4779,IT01378570350_hsbKh,09247360960,10,2024-07-10,04916380159,Num.,31.84,2229840722,TD01,Esselunga S.p.A.   ,VIA STENDHAL 30,6.0,SMART SALMONE AFFUM.-GR  200,28.85,4.808333,Food,Costi Variabili
4780,IT01378570350_hsbKh,09247360960,22,2024-07-10,04916380159,Num.,31.84,2229840722,TD01,Esselunga S.p.A.   ,VIA STENDHAL 30,1.0,SHOPPER-UN    1,0.08,0.08,Food,Costi Variabili
4781,IT01378570350_hw82K,09247360960,0,2024-07-08,06017420487,,1148.26,2238660071,TD01,ENEGAN S.P.A,VIA ENRICO STENDHAL 30,,POD: IT012E00109641 -,0.0,0.0,Energia Elettrica,Utenze
4782,IT01378570350_hw82K,09247360960,22,2024-07-08,06017420487,N.,1148.26,2238660071,TD01,ENEGAN S.P.A,VIA ENRICO STENDHAL 30,1.0,Spesa per la materia energia,698.05,698.05,Energia Elettrica,Utenze
4783,IT01378570350_hw82K,09247360960,22,2024-07-08,06017420487,N.,1148.26,2238660071,TD01,ENEGAN S.P.A,VIA ENRICO STENDHAL 30,1.0,Spesa per il trasporto e la gestione del contatore,58.8,58.8,Energia Elettrica,Utenze
4784,IT01378570350_hw82K,09247360960,22,2024-07-08,06017420487,N.,1148.26,2238660071,TD01,ENEGAN S.P.A,VIA ENRICO STENDHAL 30,1.0,Spesa per gli oneri di sistema,135.3,135.3,Energia Elettrica,Utenze
4785,IT01378570350_hw82K,09247360960,22,2024-07-08,06017420487,N.,1148.26,2238660071,TD01,ENEGAN S.P.A,VIA ENRICO STENDHAL 30,1.0,Altre partite,15.9,15.9,Energia Elettrica,Utenze
4786,IT01378570350_hw82K,09247360960,22,2024-07-08,06017420487,N.,1148.26,2238660071,TD01,ENEGAN S.P.A,VIA ENRICO STENDHAL 30,1.0,Imposte,28.15,28.15,Energia Elettrica,Utenze
4787,IT01378570350_hw82K,09247360960,22,2024-07-08,06017420487,N.,1148.26,2238660071,TD01,ENEGAN S.P.A,VIA ENRICO STENDHAL 30,1.0,Canone (sconto su canone) - Condivisa Insieme Storno giugno 2024  -  Per canone - Competenza *t*DA:01/06/2024 *t*A:30/06/2024,-39.9,-39.9,Energia Elettrica,Utenze
4788,IT01378570350_hw82K,09247360960,22,2024-07-08,06017420487,N.,1148.26,2238660071,TD01,ENEGAN S.P.A,VIA ENRICO STENDHAL 30,1.0,Canone (6305) - Upgrade FIBRA FTTH 1GB/100M giugno 2024  -  Per canone - Competenza *t*DA:01/06/2024 *t*A:30/06/2024,5.0,5.0,Energia Elettrica,Utenze
4789,IT01378570350_hw82K,09247360960,22,2024-07-08,06017420487,N.,1148.26,2238660071,TD01,ENEGAN S.P.A,VIA ENRICO STENDHAL 30,1.0,Canone - Condivisa Insieme Adeguamento giugno 2024  -  Per canone - Competenza *t*DA:01/06/2024 *t*A:30/06/2024,39.9,39.9,Energia Elettrica,Utenze
4790,IT01378570350_hw82K,09247360960,22,2024-07-08,06017420487,N.,1148.26,2238660071,TD01,ENEGAN S.P.A,VIA ENRICO STENDHAL 30,1.0,Canone (sconto su canone) - SentiAMOci Easy storno giugno 2024  -  Per canone - Competenza *t*DA:01/06/2024 *t*A:30/06/2024,-9.9,-9.9,Energia Elettrica,Utenze
4791,IT01378570350_hw82K,09247360960,22,2024-07-08,06017420487,N.,1148.26,2238660071,TD01,ENEGAN S.P.A,VIA ENRICO STENDHAL 30,1.0,Canone - SentiAMOci Easy giugno 2024  -  Per canone - Competenza *t*DA:01/06/2024 *t*A:30/06/2024,9.9,9.9,Energia Elettrica,Utenze
4792,IT01533080675_7DZDA,09247360960,22,2024-07-17,01622610150,NR,41.8,001LN,TD01,OLDANI SNC DI OLDANI PAOLA E MURATORI GIOVANNI,VIA STENDHAL 30,1.0,STAMPE SU CARTONCINO 140G,14.59,14.59,Altre Forniture,Altri Costi Fissi
4793,IT01533080675_7DZDA,09247360960,22,2024-07-17,01622610150,NR,41.8,001LN,TD01,OLDANI SNC DI OLDANI PAOLA E MURATORI GIOVANNI,VIA STENDHAL 30,24.0,PLASTIFICATURA,19.67,0.819583,Altre Forniture,Altri Costi Fissi
4794,IT0164179070220240_075Tw,09247360960,22,2024-07-11,03417610247,PZ,64.42,2024W0F17,TD04,BIRRONE S.A.R.L ,"VIA STENDHAL, 30",24.0,SCONTO MERCE BIRRA BRUSCA IN BOTT DA 0.33L - RESO,52.8,2.2,Beverage,Costi Variabili
4795,IT0164179070220240_075Tw,09247360960,22,2024-07-11,03417610247,NR,64.42,2024W0F17,TD04,BIRRONE S.A.R.L ,"VIA STENDHAL, 30",0.0,IN RIF FT N. 1938 del 10/07/2024,0.0,0.0,Beverage,Costi Variabili
4796,IT0164179070220241_06UWO,09247360960,22,2024-07-05,04120970134,,174.58,00003mltx2,TD01,OPIFICIO CATTANEO SRL,"VIA ENRICO STENDHAL, 30",3.0,OPLA',46.78,16.95,Beverage,Costi Variabili
4797,IT0164179070220241_06UWO,09247360960,22,2024-07-05,04120970134,,174.58,00003mltx2,TD01,OPIFICIO CATTANEO SRL,"VIA ENRICO STENDHAL, 30",3.0,RACCHETTONI,44.02,15.95,Beverage,Costi Variabili
4798,IT0164179070220241_06UWO,09247360960,22,2024-07-05,04120970134,,174.58,00003mltx2,TD01,OPIFICIO CATTANEO SRL,"VIA ENRICO STENDHAL, 30",3.0,GIN DELLA MADONNA,52.3,18.95,Beverage,Costi Variabili
4799,IT016417907022024p_06QYM,09247360960,22,2024-07-02,17002501009,,30.49,00003mggkl,TD01,leggimenu SRL,Via Stendhal 30,1.0,leggimenu.it - Premium  Mensile / Monthly,24.99,24.991804,Software,Altri Costi Fissi
4800,IT02204400168BNXBB_000EO,09247360960,22,2024-07-03,02204400168,,1220.0,1,TD01,FAI DI FEDERICI GIOVANNI & C. S.N.C.,via Stendhal,1.0,Acconto per Work Station.,1000.0,1000.0,Attrezzature Sala,Altri Costi Fissi
4801,IT02204400168BNXBB_000EO,09247360960,22,2024-07-03,02204400168,,1220.0,1,TD01,FAI DI FEDERICI GIOVANNI & C. S.N.C.,via Stendhal,1.0,Riga ausiliaria contenente informazioni tecniche e aggiuntive del documento,0.0,0.0,Attrezzature Sala,Altri Costi Fissi
4802,IT02204400168BNXBB_000EX,09247360960,22,2024-07-30,02204400168,,1220.0,1,TD01,FAI DI FEDERICI GIOVANNI & C. S.N.C.,via Stendhal,1.0,Terza fattura di acconto per Work Station.,1000.0,1000.0,Attrezzature Sala,Altri Costi Fissi
4803,IT02204400168BNXBB_000EX,09247360960,22,2024-07-30,02204400168,,1220.0,1,TD01,FAI DI FEDERICI GIOVANNI & C. S.N.C.,via Stendhal,1.0,Riga ausiliaria contenente informazioni tecniche e aggiuntive del documento,0.0,0.0,Attrezzature Sala,Altri Costi Fissi
4804,IT03632460485_C7SSM,09247360960,22,2024-07-15,11991500015,CAD,98.75,07Lay,TD01,Intesa Sanpaolo S.p.a,VIA ENRICO STENDHAL 30,2.0,CANONE OTP VIRTUALE,1.98,0.99,Spese Bancarie,Altri Costi Fissi
4805,IT03632460485_C7SSM,09247360960,22,2024-07-15,11991500015,CAD,98.75,07Lay,TD01,Intesa Sanpaolo S.p.a,VIA ENRICO STENDHAL 30,1.0,CANONE MENS. INBIZ BASE ITALIA,25.0,25.0,Spese Bancarie,Altri Costi Fissi
4806,IT03632460485_C7SSM,09247360960,22,2024-07-15,11991500015,CAD,98.75,07Lay,TD01,Intesa Sanpaolo S.p.a,VIA ENRICO STENDHAL 30,2.0,CANONE OTP VIRTUALE,1.98,0.99,Spese Bancarie,Altri Costi Fissi
4807,IT03632460485_C7SSM,09247360960,22,2024-07-15,11991500015,CAD,98.75,07Lay,TD01,Intesa Sanpaolo S.p.a,VIA ENRICO STENDHAL 30,1.0,CANONE MENS. INBIZ BASE ITALIA,25.0,25.0,Spese Bancarie,Altri Costi Fissi
4808,IT03632460485_C7SSM,09247360960,22,2024-07-15,11991500015,CAD,98.75,07Lay,TD01,Intesa Sanpaolo S.p.a,VIA ENRICO STENDHAL 30,1.0,CANONE MENS. INBIZ BASE ITALIA,25.0,25.0,Spese Bancarie,Altri Costi Fissi
4809,IT03632460485_C7SSM,09247360960,22,2024-07-15,11991500015,CAD,98.75,07Lay,TD01,Intesa Sanpaolo S.p.a,VIA ENRICO STENDHAL 30,2.0,CANONE OTP VIRTUALE,1.98,0.99,Spese Bancarie,Altri Costi Fissi
4810,IT04157540966_6eljh,09247360960,4,2024-07-03,02827030962,,269.46,6eljh,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,G100X8 BURRATA MC,10.54,10.54,Food,Costi Variabili
4811,IT04157540966_6eljh,09247360960,4,2024-07-03,02827030962,,269.46,6eljh,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,G100X8 BURRATA MC,10.54,10.54,Food,Costi Variabili
4812,IT04157540966_6eljh,09247360960,4,2024-07-03,02827030962,,269.46,6eljh,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,G100X8 BURRATA MC,10.54,10.54,Food,Costi Variabili
4813,IT04157540966_6eljh,09247360960,4,2024-07-03,02827030962,,269.46,6eljh,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,G100X8 BURRATA MC,10.54,10.54,Food,Costi Variabili
4814,IT04157540966_6eljh,09247360960,10,2024-07-03,02827030962,,269.46,6eljh,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,3.29,"GOLDEN ROAST BEEF  SV 2,7KGCA",69.09,21.0,Food,Costi Variabili
4815,IT04157540966_6eljh,09247360960,10,2024-07-03,02827030962,,269.46,6eljh,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,2.16,1/4 PR.COTTO ALTA QUALITA' MC,21.6,10.0,Food,Costi Variabili
4816,IT04157540966_6eljh,09247360960,10,2024-07-03,02827030962,,269.46,6eljh,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,2.31,1/4 PR.COTTO ALTA QUALITA' MC,23.1,10.0,Food,Costi Variabili
4817,IT04157540966_6eljh,09247360960,10,2024-07-03,02827030962,,269.46,6eljh,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,G500 RITAGLI SALMONE AFFUM.,5.79,5.79,Food,Costi Variabili
4818,IT04157540966_6eljh,09247360960,10,2024-07-03,02827030962,,269.46,6eljh,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,G500 RITAGLI SALMONE AFFUM.,5.79,5.79,Food,Costi Variabili
4819,IT04157540966_6eljh,09247360960,10,2024-07-03,02827030962,,269.46,6eljh,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,G500 RITAGLI SALMONE AFFUM.,5.79,5.79,Food,Costi Variabili
4820,IT04157540966_6eljh,09247360960,4,2024-07-03,02827030962,,269.46,6eljh,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,0.75,CAV. CAPP. B. CS FILM (IT I),1.27,1.69,Food,Costi Variabili
4821,IT04157540966_6eljh,09247360960,4,2024-07-03,02827030962,,269.46,6eljh,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.035,CAV. CAPP. B. CS FILM (IT I),1.75,1.69,Food,Costi Variabili
4822,IT04157540966_6eljh,09247360960,4,2024-07-03,02827030962,,269.46,6eljh,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.0,CAROTE VS 1KG MC (IT I),1.39,1.39,Food,Costi Variabili
