"__time","MACRO_CATEGORIA","FISSO_VARIABILE_INVESTIMENTI","DENOMINAZIONE","P_IVA","CATEGORIA"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","MEDICAIR INDUSTRY S.R.L.","10649500153","Altre Forniture"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","MELLONI s.r.l.","10429280968","Rappresentanza"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","MERCATONE CHEN SAS DI CHEN SIMIN","08090280960","Altre Forniture"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","MESSERE PORTE SRL","06323661006","Altre Forniture"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","MI MARKET SRL","08925900964","Altre Forniture"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","MINAZZI ADALBERTO","01222970129","Consulenza"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","MIRASOLE SOCIETA' COOPERATIVA SOCIALE","03679000129","Manutenzione Generica"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","MISHA SRL","08432460965","Altre Forniture"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","MM PUNTO IDEA srl","11001061008","Altre Forniture"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","MONDADORI RETAIL SPA","11022370156","Rappresentanza"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","MONGIARDO STEFANO","04622550962","Manutenzione Generica"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","MOSCHINI PAOLO","09387650964","Consulenza"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","Manifatture Toscane TA-BRU SpA","00407370485","Manutenzione Generica"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","Massimo Guadagno","12575520965","Altre Forniture"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","Medagliani Srl Unipersonale","09252930962","Attrezzature Cucina"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","MediaMarket S.p.A. con Socio Unico","02630120166","Altre Spese"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","Monopoli di Monopoli  D. e S. S.a.s.","08263410154","Manutenzione Impianti"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","NATURAL SHOES SRL","11900051001","Abiti lavoro"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","NBG IN SRL","02567060120","Altre Forniture"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","NEMBRI FABRIZIO S.R.L.","04239260161","Manutenzione Impianti"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","NOORD UFFICI SAS","01740370133","Software"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","NUOVA NEON FINETTI S.N.C.","03146520105","Altre Forniture"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","Nebula Strategy Srl","11126360962","Marketing"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","Netsons s.r.l.","01838660684","Software"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","Nexi Payments SpA","10542790968","Spese Amministrative"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","Nova","01836651008","Altre Spese"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","Now Diagnostics Europe Srl","12942011003","Altre Spese"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","Nuova Artica Refrigerazione S.n.c. di Andora Paolo & C.","02580310999","Manutenzione Impianti"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","OFFLINE S.N.C. DI FEDERICO ANDREA DI DIO E ALESSANDRO AGNELLINI","13337560968","Altre Forniture"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","ONE RETAIL GROUP LI.MITED","DE300256313","Altre Forniture"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","ORAN-GE di WEN ZHENZHEN","02132290996","Altre Spese"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","Onyon S.r.l.","12310180018","Altre Forniture"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","Outdoor Design Solutions SRL","02734650993","Altre Spese"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","P.& B.LINE SAS","01320140435","Manutenzione Generica"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","PALMA LIPPOLIS","14145301009","Altre Spese"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","PAULONIA SRL","04509860161","Altre Spese"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","PELLECCHIA 1969 S.R.L.","01402861213","Altre Spese"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","PEZZONI ALESSANDRO","03748350166","Manutenzione Verde"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","POLETTI FRANCESCA MARIA","05894920965","Consulenza"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","POLLICE ILLUMINAZIONE SRL a Socio Unico","13190030158","Manutenzione Impianti"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","POTOCCO S.P.A.","00648690303","Altre Forniture"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","PRATESI HOTEL DIVISION S.r.l.","01841191008","Attrezzature Cucina"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","PREMIERE SRL","02976660361","Altre Forniture"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","PROGETTO CUCINA DI ANTUORI OTELLO S.R.L","01670961000","Attrezzature Cucina"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","PUERTA DIEGO MANSILLA","00072692443","Altre Forniture"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","Pavoni Italia S.p.A.","00884290164","Attrezzature Cucina"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","Pesce Neon Servizi S.r.l.s.","14087281003","Altre Forniture"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","Pesce Neon di Pesce Luigi e C. S.n.c.","01882351008","Altre Forniture"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","Puratos Italia Srl","00346560493","Materiali di Cucina"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","R4M Engineering Srl","08145510965","Consulenza"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","RADICE SANDRO FEDELE S.N.C. DI RADICE GABRIELE E SILVIO","00889520961","Software"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","RCA SRL","10763700159","Software"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","RDV NETWORK SRL","01713750931","Spese Amministrative"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","RENORD S.P.A.","00858180151","Altre Spese"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","RISTOLAB S.R.L.","02306190998","Attrezzature Cucina"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","RO.S Srl","01496180165","Attrezzature Sala"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","Rasterman srl","01488400993","Altre Spese"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","Retail Italia Network s.r.l.","00633850169","Abiti lavoro"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","Ricci Gomme","02161020991","Manutenzione Generica"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","Riganti Group Snc","02188070995","Attrezzature Cucina"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","Russo Cinzia Anna Rita","05791840969","Altre Forniture"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","S.I.A.E.","00987061009","Spese Amministrative"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","S.I.S. SRL","00162020549","Spese Amministrative"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","SANVITO & ROSSONI S.N.C. DI ROSSONI MATTIA E C.","03864230150","Altre Forniture"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","SAPI TECNOLOGY S.R.L.","09028400969","Manutenzione Impianti"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","SARDALEASING S.P.A.","03830780361","Spese Amministrative"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","SARTORIA VENEZIA 24 S.R.L.","10576810963","Abiti lavoro"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","SCF S.r.l.","12925820156","Spese Amministrative"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","SCLOBY SRL","10964920010","Software"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","SEDIE CALAMITA SNC DI CALAMITA ANTONIO & C","11422240157","Manutenzione Generica"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","SH. SERVICE SRL","11759990960","Manutenzione Generica"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","SHAOXING MULAN TRADING CO. LTD","02571210208","Altre Forniture"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","SHEN ZHEN SHI","00342973856","Altre Spese"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","SHENZENSHIYUN","00322033215","Altre Spese"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","SIM.POL di Pollini Stefano","03392790964","Altre Spese"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","SINISTRI & PEPE SRL","00876261009","Manutenzione Generica"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","SIS WORLDWIDE S.R.L.","05268270963","Altre Spese"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","SO.GE.FI SRL","00720590967","Manutenzione Generica"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","SODA S.R.L.","17450271006","Consulenza"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","STEFANO LITTERINI","02631310998","Commercialista"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","STEVI DATA SRLS","02861910996","Commercialista"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","STROOKA SRL A SOCIO UNICO","10103330964","Software"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","STUDIOCANDIDO S.r.l.","06682680159","Commercialista"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","SUPER 7 SRL","10061240965","Software"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","SUPERB APS","00039478021","Software"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","SUPERSKIN SRL","03205630159","Manutenzione Generica"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","Sicily by Car S.p.A.","00105050827","Automezzi"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","Silvestro SRLS","09332031211","Altre Spese"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","Siver s.r.l.","01328821002","Attrezzature Cucina"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","Stagionello Service Srl","09681900966","Manutenzione Impianti"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","Stripe Payments Europe","12221650968","Spese Bancarie"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","Studio Levati di Fiorella Levati","00329990964","Marketing"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","Studio Mazzeo scrl","03115030797","Consulenza"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","TAC SRL","17299891006","Rappresentanza"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","TAGLIABENE SRL","10042060151","Attrezzature Cucina"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","TARGET S.R.L.S.","10737140961","Manutenzione Generica"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","TARSOS S.R.L.","00922800107","Spese Amministrative"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","TECNO SERVICE SNC DI RABAGLIA E. E C.","02946060106","Manutenzione Generica"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","TECNOHORECA SRLS","15178011001","Manutenzione Macchinari"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","TELEPASS S.P.A.","09771701001","Rappresentanza"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","TERVI SRL","01364131001","Attrezzature Cucina"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","TILLER SYSTEMS S.R.L.","09811880963","Software"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","Tecmarket Servizi Spa","03090380233","Spese Amministrative"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","Tecmarket Servizi Spa","10537050964","Spese Amministrative"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","The Kitchen Srl","16603271004","Attrezzature Cucina"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","The Side Srl","07386161009","Abiti lavoro"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","Tim10 srl","01184150991","Consulenza"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","Total Service Srl","13327120963","Automezzi"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","Training Consulting srls di Simone Morri","12617421008","Attrezzature Sala"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","Trenitalia S.p.A.","05403151003","Rappresentanza"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","UNIEURO S.P.A.","00876320409","Altre Spese"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","UnipolTech S.p.A.","03740811207","Assicurazioni"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","Urban Vision S.p.a.","08236441005","Marketing"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","VABI S.R.L. ","09299440967","Consulenza"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","VISION S.A.S.","00327780409","Rappresentanza"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","Verisure Italy Srl","12454611000","Altre Spese"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","Vescom Italia Srl","10952660016","Altre Forniture"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","Volkswagen Financial Services S.p.A.","10554340967","Automezzi"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","Volterra Francesca","07844930961","Consulenza"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","Vorwerk Italia s.a.s.","00793630153","Attrezzature Cucina"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","X-OVEN ITALIA SRL","01578320192","Attrezzature Cucina"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","YASTA SRLS","09195911210","Attrezzature Cucina"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","ZAFFERANO SRL","03305480273","Attrezzature Sala"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","ZARA SERVICE SAS di Orsi Mario & C.","06290680153","Manutenzione Generica"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","ZHENGZHOU LTD","00306633774","Altre Forniture"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","ZHOU LIYUAN","03174570048","Rappresentanza"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","ZUCCHETTI HOSPITALITY SRL A SOCIO UNICO","02894171202","Software"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","ZUCCHETTI SPA AD AZIONISTA UNICO","05006900962","Software"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","climait di ait aichte ali","11702540961","Manutenzione Generica"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","deep asian store di deep aman","01769050335","Altre Spese"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","dr arch Michele Arcuri","03355800131","Professionisti"
"2023-01-01T00:00:00.000Z","Altri Costi Fissi","Fisso","pomella veronica","12851500012","Altre Spese"
"2023-01-01T00:00:00.000Z","Altri Costi Variabili","Variabile","2SC SRL","07029330961","Allestimento Eventi"
"2023-01-01T00:00:00.000Z","Altri Costi Variabili","Variabile","3 MP Design","00000000000","Allestimento Eventi"
"2023-01-01T00:00:00.000Z","Altri Costi Variabili","Variabile","3DODO SRLS","06244070659","Materiali di Consumo"
"2023-01-01T00:00:00.000Z","Altri Costi Variabili","Variabile","ABERT S.P.A.","01418800171","Materiali di Consumo"
"2023-01-01T00:00:00.000Z","Altri Costi Variabili","Variabile","APPIA STORE SRL","13294671006","Materiali di Consumo"
"2023-01-01T00:00:00.000Z","Altri Costi Variabili","Variabile","AR Srl","11218060157","Materiali di Consumo"
"2023-01-01T00:00:00.000Z","Altri Costi Variabili","Variabile","BELGIAN SWEET DESIGN SA","00427918567","Materiali di Consumo"
"2023-01-01T00:00:00.000Z","Altri Costi Variabili","Variabile","BOGLIANO SRL","00959440041","Materiali di Consumo"
"2023-01-01T00:00:00.000Z","Altri Costi Variabili","Variabile","Bfmshop di Buzzi Maurizio","07694220968","Materiali di Consumo"
"2023-01-01T00:00:00.000Z","Altri Costi Variabili","Variabile","Bombonette Spa","04178880375","Materiali di Consumo"
"2023-01-01T00:00:00.000Z","Altri Costi Variabili","Variabile","CARBOGNIN FIORI PROGETTAZIONI EVENTI SRL","13886400962","Allestimento Eventi"
"2023-01-01T00:00:00.000Z","Altri Costi Variabili","Variabile","CARBOGNIN SRL","03763650102","Allestimento Eventi"
"2023-01-01T00:00:00.000Z","Altri Costi Variabili","Variabile","CARTARIA APPIA S.R.L.","01947451009","Materiali di Consumo"
"2023-01-01T00:00:00.000Z","Altri Costi Variabili","Variabile","CELLA S.N.C. DI CELLA DANIELE E CELLA FRANCESCO ROBERTO","04424530964","Materiali di Consumo"
"2023-01-01T00:00:00.000Z","Altri Costi Variabili","Variabile","CENTRO COLTELLERIA SNC di Vaghi L. & Valente M.","11648400155","Noleggi"
"2023-01-01T00:00:00.000Z","Altri Costi Variabili","Variabile","CHS SRL","01443090194","Packaging"
"2023-01-01T00:00:00.000Z","Altri Costi Variabili","Variabile","CIGI SERVICE SRL","07006730969","Materiali di Consumo"
"2023-01-01T00:00:00.000Z","Altri Costi Variabili","Variabile","COSAPORTO SRL","14202471000","Commissioni"
"2023-01-01T00:00:00.000Z","Altri Costi Variabili","Variabile","Creattiva s.r.l.","04292240969","Materiali di Consumo"
"2023-01-01T00:00:00.000Z","Altri Costi Variabili","Variabile","DC TRADE ITALIA SRL","02910720594","Materiali di Consumo"
"2023-01-01T00:00:00.000Z","Altri Costi Variabili","Variabile","E.T.2 SRL","12565390965","Service"
"2023-01-01T00:00:00.000Z","Altri Costi Variabili","Variabile","EDENRED ITALIA Srl","09429840151","Commissioni"
"2023-01-01T00:00:00.000Z","Altri Costi Variabili","Variabile","ELIS ITALIA S.P.A.","05851410158","Noleggi"
