SourceName,CODICE_COMMITTENTE,ALIQUOTA_IVA,DATA,P_IVA,UNITAMISURA,IMPORTO_TOTALE_DOCUMENTO,NUMERO,TIPO_DOCUMENTO,RAGIONE_SOCIALE,SEDE_INDIRIZZO_CESSIONARIO,QUANTITA,DESCRIZIONE,IMPONIBILE_IMPORTO,PREZZO_UNITARIO
IT04157540966_6d8hs,09247360960,22.0,2024-07-02,02827030962,,508.50,6d8hs,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,BICCHIERE CAFFEINO CL9 VETRO,5.34,5.34
IT04157540966_6d8hs,09247360960,22.0,2024-07-02,02827030962,,508.50,6d8hs,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,BICCHIERE CAFFEINO CL9 VETRO,5.34,5.34
IT04157540966_6d8hs,09247360960,22.0,2024-07-02,02827030962,,508.50,6d8hs,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,CONF. 10 BOMBOLETTE SELTZ-B,6.99,6.99
IT04157540966_6d8hs,09247360960,22.0,2024-07-02,02827030962,,508.50,6d8hs,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,BOBINA BRICO 500 STRAPPI ARO,5.98,5.98
IT04157540966_6d8hs,09247360960,22.0,2024-07-02,02827030962,,508.50,6d8hs,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,BOBINA BRICO 500 STRAPPI ARO,5.98,5.98
IT04157540966_6d8hs,09247360960,4.0,2024-07-02,02827030962,,508.50,6d8hs,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,G100X8 BURRATA MC,11.09,11.09
IT04157540966_6d8hs,09247360960,4.0,2024-07-02,02827030962,,508.50,6d8hs,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,G100X8 BURRATA MC,11.09,11.09
IT04157540966_6d8hs,09247360960,22.0,2024-07-02,02827030962,,508.50,6d8hs,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,CL 33 ACQUA S.BEN MILL FRIZ LT,8.88,8.88
IT04157540966_6d8hs,09247360960,22.0,2024-07-02,02827030962,,508.50,6d8hs,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,CL 33 ACQUA S.BEN MILL FRIZ LT,8.88,8.88
IT04157540966_6d8hs,09247360960,22.0,2024-07-02,02827030962,,508.50,6d8hs,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,CL 33 ACQUA S.BEN MILL NAT LT,8.88,8.88
IT04157540966_6d8hs,09247360960,22.0,2024-07-02,02827030962,,508.50,6d8hs,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,CL 33 ACQUA S.BEN MILL NAT LT,8.88,8.88
IT04157540966_6d8hs,09247360960,22.0,2024-07-02,02827030962,,508.50,6d8hs,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,6.00,"CL100 GORDON S DRY GIN  37,5",56.94,9.49
IT04157540966_6d8hs,09247360960,22.0,2024-07-02,02827030962,,508.50,6d8hs,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,CL 20 GINGER BEER VAP,16.8,16.8
IT04157540966_6d8hs,09247360960,22.0,2024-07-02,02827030962,,508.50,6d8hs,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,CL 33 COCA COLA ZERO VAP,15.6,15.6
IT04157540966_6d8hs,09247360960,22.0,2024-07-02,02827030962,,508.50,6d8hs,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,CL 33 COCA COLA ZERO VAP,15.6,15.6
IT04157540966_6d8hs,09247360960,22.0,2024-07-02,02827030962,,508.50,6d8hs,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,CL 33 COCA COLA VAP,15.6,15.6
IT04157540966_6d8hs,09247360960,22.0,2024-07-02,02827030962,,508.50,6d8hs,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,CL20 BRILLANTE RECOARO VAP,10.8,10.8
IT04157540966_6d8hs,09247360960,22.0,2024-07-02,02827030962,,508.50,6d8hs,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,CL20 BRILLANTE RECOARO VAP,10.8,10.8
IT04157540966_6d8hs,09247360960,22.0,2024-07-02,02827030962,,508.50,6d8hs,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,CL50 ACQUA FRIZ.S.BENEDET.PET,3.84,3.84
IT04157540966_6d8hs,09247360960,22.0,2024-07-02,02827030962,,508.50,6d8hs,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,CL50 ACQUA FRIZ.S.BENEDET.PET,3.84,3.84
IT04157540966_6d8hs,09247360960,22.0,2024-07-02,02827030962,,508.50,6d8hs,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,CL50 ACQUA FRIZ.S.BENEDET.PET,3.84,3.84
IT04157540966_6d8hs,09247360960,4.0,2024-07-02,02827030962,,508.50,6d8hs,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,3.613,POMPELMI R. PAD (ZA I),7.91,2.19
IT04157540966_6d8hs,09247360960,5.0,2024-07-02,02827030962,,508.50,6d8hs,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,BASILICO VS 30G MC (IT I),1.09,1.09
IT04157540966_6d8hs,09247360960,4.0,2024-07-02,02827030962,,508.50,6d8hs,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,3.075,POMO.MIX PAD (IT I),18.42,5.99
IT04157540966_6d8hs,09247360960,22.0,2024-07-02,02827030962,,508.50,6d8hs,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,CL50 ACQUA NAT.S.BENEDET.PET,3.84,3.84
IT04157540966_6d8hs,09247360960,22.0,2024-07-02,02827030962,,508.50,6d8hs,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,CL50 ACQUA NAT.S.BENEDET.PET,3.84,3.84
IT04157540966_6d8hs,09247360960,22.0,2024-07-02,02827030962,,508.50,6d8hs,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,CL50 ACQUA NAT.S.BENEDET.PET,3.84,3.84
IT04157540966_6d8hs,09247360960,10.0,2024-07-02,02827030962,,508.50,6d8hs,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,G150X8 BURGER SCOTTONA UNIKA,14.99,14.99
IT04157540966_6d8hs,09247360960,10.0,2024-07-02,02827030962,,508.50,6d8hs,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,G150X8 BURGER SCOTTONA UNIKA,14.99,14.99
IT04157540966_6d8hs,09247360960,22.0,2024-07-02,02827030962,,508.50,6d8hs,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,40 TOV. 2 VELI 38X38 ECO MP,7.75,7.75
IT04157540966_6d8hs,09247360960,22.0,2024-07-02,02827030962,,508.50,6d8hs,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,40 TOV. 2 VELI 38X38 ECO MP,7.75,7.75
IT04157540966_6d8hs,09247360960,22.0,2024-07-02,02827030962,,508.50,6d8hs,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,CL 33 MOROSINA BIONDA,1.0,1.0
IT04157540966_6d8hs,09247360960,22.0,2024-07-02,02827030962,,508.50,6d8hs,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,"CL 35,5 STONE IPA VAP",1.09,1.09
IT04157540966_6eyqq,09247360960,10.0,2024-07-01,02827030962,,387.24,6eyqq,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,10.00,G160 BATTUTA BOVINO AD.SKIN,22.9,2.29
IT04157540966_6eyqq,09247360960,10.0,2024-07-01,02827030962,,387.24,6eyqq,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,ML875 CURRY MANG SQ HEINZ,4.9,4.9
IT04157540966_6eyqq,09247360960,10.0,2024-07-01,02827030962,,387.24,6eyqq,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,ML875 CURRY MANG SQ HEINZ,4.9,4.9
IT04157540966_6eyqq,09247360960,10.0,2024-07-01,02827030962,,387.24,6eyqq,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,ML580 BRUSCHETTA OLIVEMONTALBA,6.8,6.8
IT04157540966_6eyqq,09247360960,10.0,2024-07-01,02827030962,,387.24,6eyqq,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,G500 RITAGLI SALMONE AFFUM.,5.79,5.79
IT04157540966_6eyqq,09247360960,10.0,2024-07-01,02827030962,,387.24,6eyqq,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,G500 RITAGLI SALMONE AFFUM.,5.79,5.79
IT04157540966_6eyqq,09247360960,10.0,2024-07-01,02827030962,,387.24,6eyqq,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,ML875 MAIONESE DEVELEY SQUEEZE,4.85,4.85
IT04157540966_6eyqq,09247360960,10.0,2024-07-01,02827030962,,387.24,6eyqq,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,ML875 MAIONESE DEVELEY SQUEEZE,4.85,4.85
IT04157540966_6eyqq,09247360960,22.0,2024-07-01,02827030962,,387.24,6eyqq,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,CL75 PORTO PRESIDENTIALTAWNY,8.35,8.35
IT04157540966_6eyqq,09247360960,10.0,2024-07-01,02827030962,,387.24,6eyqq,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,G950FRIARIELLI O.S. MC,12.8,12.8
IT04157540966_6eyqq,09247360960,4.0,2024-07-01,02827030962,,387.24,6eyqq,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,2.052,EMMENTAL BLOCCO MC KG2 CA,18.47,9.0
IT04157540966_6eyqq,09247360960,4.0,2024-07-01,02827030962,,387.24,6eyqq,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,G500 MISTICANZA VASCHETTA MC,5.59,5.59
IT04157540966_6eyqq,09247360960,4.0,2024-07-01,02827030962,,387.24,6eyqq,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,G500 MISTICANZA VASCHETTA MC,5.59,5.59
IT04157540966_6eyqq,09247360960,10.0,2024-07-01,02827030962,,387.24,6eyqq,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,2.75,MORT.IGP PIS.1/2 KG 2.5 MC,18.28,6.647
IT04157540966_6eyqq,09247360960,10.0,2024-07-01,02827030962,,387.24,6eyqq,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,2.63,MORT.IGP PIS.1/2 KG 2.5 MC,17.49,6.65
IT04157540966_6eyqq,09247360960,4.0,2024-07-01,02827030962,,387.24,6eyqq,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,7.215,INS. ICEB. CAL9/11 CS MC(NL I),14.36,1.99
IT04157540966_6eyqq,09247360960,4.0,2024-07-01,02827030962,,387.24,6eyqq,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,0.895,CAV. CAPP. R. CS FILM (IT I),1.69,1.89
IT04157540966_6eyqq,09247360960,4.0,2024-07-01,02827030962,,387.24,6eyqq,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,3.90,RADICCHIO TONDO R. MC (IT I),10.88,2.79
IT04157540966_6eyqq,09247360960,10.0,2024-07-01,02827030962,,387.24,6eyqq,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,10.00,G500 CHIPS TRASPARENTI PAI,38.2,3.82
IT04157540966_6eyqq,09247360960,10.0,2024-07-01,02827030962,,387.24,6eyqq,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,G950FRIARIELLI O.S. MC,12.8,12.8
IT04157540966_6eyqq,09247360960,4.0,2024-07-01,02827030962,,387.24,6eyqq,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,"KG1,7 OLIVE VERDI GIG. M. CHEF",7.95,7.95
IT04157540966_6eyqq,09247360960,4.0,2024-07-01,02827030962,,387.24,6eyqq,TD01,METRO Italia S.p.A.,VIA ENRICO STENDHAL,1.00,"KG1,7 OLIVE VERDI GIG. M. CHEF",7.95,7.95
